-2.341043969592766505e+00,8.204712886792126625e+00,0.000000000000000000e+00
-3.843074035968251145e+00,-4.835374520419070343e+00,1.792906922213848703e-02
1.931540969211236192e-01,3.718141375187004272e+00,3.144833650063150188e-02
-2.794331655605075682e+00,4.628247967375295757e-01,4.187005542396604607e-02
5.588185803517985661e+00,-7.078229167563416802e+00,5.204761481602122181e-02
5.152057123329265131e+00,7.816493749779905853e-01,6.187420978808388233e-02
5.720957345963817886e+00,5.355026019668753801e-01,7.194492895852967751e-02
-4.716171114837620415e+00,-3.961133685968354357e+00,8.869896877658367540e-02
-6.562572681260901319e+00,9.600957152365796610e-01,1.052393723823886462e-01
7.518706322088313243e+00,-2.788408623513419116e+00,1.192162795108227674e-01
5.581359797715811588e+00,-9.633033998764771511e+00,1.354667038824780290e-01
1.266447998379673834e+01,-1.931990729921959637e-01,1.513814242856714454e-01
-3.146761190319065093e-01,4.301142988712550519e+00,1.692034686837330104e-01
-3.089350283997269297e+00,-2.756884930767945274e+00,1.903061004969994752e-01
1.136816728264243181e+00,-1.647744584549878599e+00,2.104779373705770729e-01
1.931271223022954953e+00,3.761014350513359528e+00,2.316262684297636099e-01
-1.039349222657528493e+00,2.663902520311047351e+00,2.512944902165868410e-01
3.343983276970388552e+00,-6.412738790020334534e+00,2.696351589185750908e-01
1.058886377214226471e+01,8.155530015325371807e+00,2.888607447996735522e-01
7.784444799942761506e+00,-4.285852251498595500e+00,3.084525406503533240e-01
4.616911300440840193e-02,5.970436210222321627e+00,3.309128841245941310e-01
1.086180954482122551e+01,-2.943921200133464477e+00,3.557535977900187496e-01
1.019937359471935778e+01,-1.023252069397708297e+00,3.830814399976596452e-01
6.158713823452700353e+00,-3.534046948388716025e+00,4.128200432098490524e-01
9.451735031858177649e+00,3.353784232170236024e-01,4.375232520686474502e-01
1.838476563014122434e+00,9.069627948441842946e-01,4.740671394850798359e-01
2.247783094199984433e+01,2.761786536100652611e+00,5.171723299210005953e-01
1.290555022144719644e+01,-5.680895312250449081e+00,5.580344114663876587e-01
9.658824046689211684e+00,-3.980053690343296147e+00,5.999644385310811678e-01
1.190254447077284539e+01,-1.277316957153287547e+01,6.399108432117006640e-01
1.724045855928057946e+01,-3.218136843007953107e+00,6.836412312523385548e-01
1.332492636339777015e+01,-4.262139756127037771e+00,7.205662319143875116e-01
1.141274014072423881e+01,-2.467182830438581220e+00,7.548513742396241177e-01
1.592785557402558538e+01,-4.464414952184955432e+00,8.027928900391044786e-01
1.917417812054333126e+01,-5.734347219838120679e-02,8.500325573011763280e-01
8.019850852727945067e+00,-1.093477012451321784e+00,9.166201013660175700e-01
1.493591277546119045e+01,8.343422304287404501e+00,9.852218803006257408e-01
2.573882884177832864e+01,-7.286071702047055787e+00,1.063085644589799594e+00
1.439779585355946345e+01,-5.034058671189685086e+00,1.154865126778383155e+00
2.140862952376461337e+01,6.089596071949765488e-01,1.243577666789769776e+00
2.826687918017472612e+01,-5.491156170390302904e+00,1.348937221204991710e+00
3.024441340822444602e+01,-5.320193672121451556e-01,1.451992794925155206e+00
2.796360860473929222e+01,-4.356355019785036475e-01,1.556314739207437237e+00
2.080985964348217720e+01,-8.598326242680961684e+00,1.671332724283360660e+00
2.419658260886438939e+01,-4.289902147871480942e+00,1.814212553196680622e+00
1.945721127435386322e+01,-1.145205987893114674e+00,1.908601183677107960e+00
1.684848815850586590e+01,-5.313786178996877219e+00,2.021482802253918187e+00
1.844798553119077766e+01,8.563088559032028257e-01,2.133677652372488964e+00
2.330311345217291574e+01,-2.163844176965094679e+00,2.247642076818250345e+00
2.608546414601921981e+01,-2.371099883858552637e+00,2.349399642543273270e+00
3.100237422841449586e+01,-3.183313807228417947e+00,2.459198106549990825e+00
2.727553909417274269e+01,-1.083447958772404007e+01,2.561687804876685348e+00
2.751124150965981840e+01,-5.225857639947873778e+00,2.663978993697658115e+00
2.679596048594736146e+01,-1.168231333756463464e+01,2.776721902239720929e+00
2.051544222639664028e+01,-5.105433023137035065e+00,2.877196969725932973e+00
3.325374326258441471e+01,-3.436432581081383386e+00,2.986780942933884297e+00
3.082525335715331494e+01,-5.758222428652648439e+00,3.081304737316399756e+00
3.319342337848119939e+01,-1.085005881525144034e+01,3.170655630597965402e+00
3.580873044319612575e+01,-1.558530922637483052e+01,3.269588375363430721e+00
3.224271292794146149e+01,-9.721919524049942751e+00,3.360754673189085828e+00
3.485831505248776097e+01,-1.235666116307811535e+01,3.451737673010532248e+00
4.318883381683509981e+01,-9.989228874534607172e+00,3.550044154122979911e+00
3.898027449308101211e+01,-2.267104279869478489e-01,3.643132380494392031e+00
4.514109107218214945e+01,-3.267468716577483168e+00,3.750349403664965831e+00
4.686521744310075377e+01,-4.997165737010291764e+00,3.851432719886482836e+00
3.702185135479280120e+01,-1.208545887260921603e+01,3.950486415249245820e+00
4.610400222410081739e+01,-5.851578149400849860e+00,4.057382242506308856e+00
4.183638148500001108e+01,-3.878242127932130412e+00,4.155336866754855585e+00
3.926509282378048482e+01,-9.336731431497534928e+00,4.266016418974296620e+00
4.016151493491373259e+01,-6.286969714673110055e+00,4.368899262362584857e+00
4.881964517135202186e+01,-2.254905811363093537e+00,4.470545988340225207e+00
4.973400178528865467e+01,-2.836864475111967376e+00,4.578386875849863813e+00
4.156220114055346215e+01,-1.175360453091484914e+01,4.670328703662668168e+00
5.492541754555074363e+01,-2.802233536638736311e-01,4.770570319733549169e+00
5.046238770672716356e+01,-9.377184917086861304e+00,4.861580943732342064e+00
4.997655046201845863e+01,-5.823427765614598073e+00,4.952942429186186324e+00
5.182924266568331007e+01,-1.135260350419520314e+01,5.054175375444835083e+00
5.407560857601207260e+01,-2.085471494714346008e+00,5.136778103762718040e+00
5.764668406887266627e+01,-9.984219325445653936e+00,5.220937053895073454e+00
5.817529455574928932e+01,-3.678563862791646599e+00,5.313700938069713331e+00
5.516127687953812853e+01,-2.342426693064679100e+00,5.407091109529997830e+00
5.479921605009278096e+01,-2.808684374859907074e+00,5.517234358004269978e+00
6.253104785094769369e+01,-6.008698396233391748e-02,5.617139675910316043e+00
5.894096221837815364e+01,-7.383795650039681746e+00,5.706806166974416783e+00
5.954389164807341928e+01,-1.815659148298518488e+00,5.793007763426415657e+00
7.230039309643095180e+01,6.073394311127382039e+00,5.874418879040691266e+00
6.448969849516151953e+01,-2.503433058447599446e+00,5.952961214641259602e+00
6.646021750357002134e+01,-5.488471779817336582e+00,6.045326824478855166e+00
7.051972758606125069e+01,4.756108805654664096e-01,6.135724904039175698e+00
7.041602633334200334e+01,-2.663392944079506108e+00,6.240556554514037124e+00
7.480841109669152900e+01,-1.272993873304318413e+01,6.333792403471581345e+00
6.814051229856627856e+01,1.309914942974055307e-02,6.426478735481893523e+00
7.266347470463438185e+01,8.025808737462419629e+00,6.529799156636005186e+00
6.684484953600265555e+01,-4.302302081799773248e+00,6.625491077742362123e+00
7.474487815073645436e+01,-3.916377590792255781e+00,6.730870994689840181e+00
6.199096368897548359e+01,3.775636844331312858e+00,6.828652967285568920e+00
6.957840590431688099e+01,2.028157944663449896e+00,6.929013485904342851e+00
6.792774539860600669e+01,2.530014357641949818e-01,7.044127924649465022e+00
7.287827147404981076e+01,-1.829972324396158534e+00,7.147051576329762845e+00
8.491127904932024251e+01,9.947091826919612245e+00,7.255605502828279540e+00
7.730593186863666233e+01,2.254699879238899918e+00,7.372367153365065207e+00
7.507981915514028515e+01,2.956541341726641292e+00,7.483697723571858695e+00
7.575786358418508826e+01,5.993930398338228827e+00,7.606333530959955347e+00
8.192633540972720141e+01,-1.857239438062664227e+00,7.719983009581727451e+00
8.300397010857535918e+01,-1.220440054416652709e+00,7.829451345040508770e+00
8.971595711832654274e+01,7.099535473033484756e+00,7.951582893406692776e+00
9.061067882830151632e+01,4.183380436092146937e+00,8.063324344361140206e+00
8.786756104915080812e+01,-6.005836879354363944e+00,8.175538627731089747e+00
8.976366173169613205e+01,3.686109694501391587e+00,8.307847024812357262e+00
9.086144043039584517e+01,7.051739960064132617e+00,8.419542031404954940e+00
8.796499418408257043e+01,-2.220045192302509740e+00,8.542297957865018887e+00
8.833736064194187065e+01,-5.316659897851730321e+00,8.653763585392624691e+00
9.028827274848521256e+01,5.960060099307341375e+00,8.764481242073889788e+00
8.950868856258630046e+01,9.411829228416429771e+00,8.887007403039781650e+00
1.007644003117407863e+02,-2.111109477410400892e+00,9.002073358734188346e+00
1.003974580517295720e+02,5.685017485535914794e+00,9.123303628921819453e+00
9.260568803319100084e+01,1.102017602423364551e+01,9.263574987616886247e+00
1.017568533107710920e+02,6.762797809509246250e+00,9.389473968750703392e+00
1.013504390398045416e+02,1.683001134585494185e+01,9.528005324059108716e+00
1.016671925002934813e+02,1.511761137124995535e+01,9.654163261615492431e+00
9.417863688376790776e+01,1.976883405399230398e+01,9.776597881909943055e+00
9.231091454945565999e+01,-2.572208905869608486e+00,9.905149330705366850e+00
1.069886508717981854e+02,7.539719558233485941e+00,1.002498954350720872e+01
1.086511483125154029e+02,7.434041324784272931e+00,1.014830856819547122e+01
1.071447908898126400e+02,8.849364252251902485e+00,1.029091270492403787e+01
1.137311916263594185e+02,8.864733128743530699e+00,1.042176919080307052e+01
1.062701910634469584e+02,1.032530283691833262e+01,1.054716284119607117e+01
1.088648538216088753e+02,1.545348934603329383e+01,1.068412061329617124e+01
1.143454188986648319e+02,1.305977930050988789e+01,1.081003267867525430e+01
1.127127723293334611e+02,4.030433478150841964e+00,1.095083525640127675e+01
1.129018302617291027e+02,1.252873902891218627e+01,1.107937144682723485e+01
9.935090038420909764e+01,1.842676782804251800e+01,1.121037936252593781e+01
1.126632862734550997e+02,2.639644076633153702e+01,1.135440087284735533e+01
1.136480796254518282e+02,1.346346596738587742e+01,1.148144109126378076e+01
1.151711875151829361e+02,1.847341399871064382e+01,1.160574980585324667e+01
1.136166277180907684e+02,1.106833769284038915e+01,1.174415541483790371e+01
1.126011860666109214e+02,1.612674744672349547e+01,1.187421632017504614e+01
1.210949614453407435e+02,2.120637010039154191e+01,1.202072399158287475e+01
1.173223994745970487e+02,2.166320109703163510e+01,1.215858182891321881e+01
1.219988055504083491e+02,1.915421256642763126e+01,1.230010164373678272e+01
1.237001991925985607e+02,1.739498315045407395e+01,1.245178160875905959e+01
1.348061833020875895e+02,2.410416667238059674e+01,1.258348978615915570e+01
1.224777916011659755e+02,2.622967504074498990e+01,1.271214610543190204e+01
1.244715160764197606e+02,1.914829942632666970e+01,1.285296143775027033e+01
1.231866006708953734e+02,2.704925528205845353e+01,1.297942028474250442e+01
1.318684665862708130e+02,3.279484067411735992e+01,1.310903543793797077e+01
1.279393675443049290e+02,2.519455234153967993e+01,1.323308351123378834e+01
